i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
4344;https://openalex.org/I25169866;Universidade Católica Portuguesa;Universidade Católica Portuguesa;38.71667, -9.13333;38.71667, -9.13333;;True
4357;https://openalex.org/I188455399;Scottish Environment Protection Agency;Scottish Environment Protection Agency;56.11903, -3.93682;56.11903, -3.93682;;True
4360;https://openalex.org/I4210123144;FEDERATION OF EUROPEAN AQUACULTURE PRODUCERS;Federation of European Aquaculture Producers;44.58333, -0.08333;44.58333, -0.08333;;True
4391;https://openalex.org/I34771391;UNIVERSITY OF CYPRUS;University of Cyprus;35.17531, 33.3642;35.17531, 33.3642;;True
4412;https://openalex.org/I4210166061;ENERGIEINSTITUT VORARLBERG;Energieinstitut Vorarlberg;47.41427, 9.74195;47.41427, 9.74195;;True
4433;https://openalex.org/I4210138786;MOREDUN RESEARCH INSTITUTE;Moredun Research Institute;55.83116, -3.22608;55.83116, -3.22608;;True
4434;https://openalex.org/I4210138786;Moredun Research Institute;Moredun Research Institute;55.83116, -3.22608;55.83116, -3.22608;;True
4445;https://openalex.org/I4210161377;Plant Breeding and Acclimatization Institute;Plant Breeding and Acclimatization Institute - National Research Institute;52.19849, 20.61709;52.19849, 20.61709;;False
4447;https://openalex.org/I2801468544;University of Veterinary Science;University of Veterinary Science;19.7381, 96.20742;19.7381, 96.20742;;True
4449;https://openalex.org/I522815984;Robert Gordon University;Robert Gordon University;57.14369, -2.09814;57.14369, -2.09814;;True
4451;https://openalex.org/I4210096597;Food Research Institute;Food Research Institute;36.2, 140.1;36.2, 140.1;;True
4456;https://openalex.org/I1332882736;National Institute of Occupational Health;National Institute of Occupational Health;59.91273, 10.74609;59.91273, 10.74609;;True
4498;https://openalex.org/I4396570463;AZIENDA OSPEDALIERA ISTITUTI CLINICI DI PERFEZIONAMENTO;Aziende Socio Sanitarie Territoriale Nord Milano;45.46427, 9.18951;45.46427, 9.18951;;True
4512;https://openalex.org/I8901234;FOUNDATION FOR RESEARCH AND TECHNOLOGY - HELLAS;Foundation for Research and Technology Hellas;35.32787, 25.14341;35.32787, 25.14341;;False
4515;https://openalex.org/I8901234;Foundation for Research and Technology - Hellas;Foundation for Research and Technology Hellas;35.32787, 25.14341;35.32787, 25.14341;;False
4516;https://openalex.org/I136199984;University;Harvard University;42.3751, -71.10561;42.3751, -71.10561;;False
4537;https://openalex.org/I8901234;FOUNDATION FOR RESEARCH AND TECHNOLOGY HELLAS;Foundation for Research and Technology Hellas;35.32787, 25.14341;35.32787, 25.14341;;True
4538;https://openalex.org/I4210092834;FOUNDATION OF THE HELLENIC WORLD;Foundation of the Hellenic World;37.98376, 23.72784;37.98376, 23.72784;;True
4543;https://openalex.org/I4210124291;ENGINEERING SYSTEMS INTERNATIONAL;ESI Group (United States);42.48531, -83.37716;42.48531, -83.37716;;True
4577;https://openalex.org/I4210103352;AYUNTAMIENTO DE SANTANDER;Ayuntamiento de Santander;43.46472, -3.80444;43.46472, -3.80444;;True
4593;https://openalex.org/I1326498283;INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE;Institut national de recherche en informatique et en automatique;48.8205, 2.1311;48.8205, 2.1311;;True
4606;https://openalex.org/I133731052;HELSINGIN YLIOPISTO;University of Helsinki;60.16952, 24.93545;60.16952, 24.93545;;True
4654;https://openalex.org/I4210144519;INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS;Institute of Communication and Computer Systems;37.97574, 23.76911;37.97574, 23.76911;;True
4663;https://openalex.org/I1319473763;VOLKSWAGEN AKTIENGESELLSCHAFT;Volkswagen Group (Germany);52.42452, 10.7815;52.42452, 10.7815;;True
4688;https://openalex.org/I2800709309;HELLENIC MINISTRY OF CULTURE;Hellenic Ministry of Culture and Sports;37.98376, 23.72784;37.98376, 23.72784;;False
4817;https://openalex.org/I2802939387;NORWEGIAN INSTITUTE FOR WATER RESEARCH;Norwegian Institute for Water Research;59.91273, 10.74609;59.91273, 10.74609;;True
4824;https://openalex.org/I141595442;UNIVERSITY OF BUCHAREST;University of Bucharest;44.43225, 26.10626;44.43225, 26.10626;;True
4833;https://openalex.org/I2800424308;Finnish Environment Institute;Finnish Environment Institute;60.16952, 24.93545;60.16952, 24.93545;;True
4834;https://openalex.org/I157674565;University of Liège;University of Liège;50.63373, 5.56749;50.63373, 5.56749;;True
4843;https://openalex.org/I184942183;UNIVERSITY OF OSLO;University of Oslo;59.91273, 10.74609;59.91273, 10.74609;;True
4860;https://openalex.org/I126596746;JAGIELLONIAN UNIVERSITY;Jagiellonian University;50.06143, 19.93658;50.06143, 19.93658;;True
4869;https://openalex.org/I4210154366;FONDAZIONE TELETHON;Telethon Foundation;41.89193, 12.51133;41.89193, 12.51133;;True
4870;https://openalex.org/I4401200262;CENTRE FOR ETHICS AND LAW;Centre for Health Law, Policy and Ethics;45.41117, -75.69812;45.41117, -75.69812;;False
4873;https://openalex.org/I4210096597;FOOD RESEARCH INSTITUTE;Food Research Institute;36.2, 140.1;36.2, 140.1;;True
4879;https://openalex.org/I4210101740;NATIONAL INSTITUTE OF PUBLIC HEALTH;National Institute of Public Health;52.22977, 21.01178;52.22977, 21.01178;;True
4881;https://openalex.org/I4210158136;FEDERAL INSTITUTE FOR HEALTH PROTECTION OF CONSUMERS AND VETERINARY MEDICINE;Federal Institute for Health Protection of Consumers and Veterinary Medicine;52.52437, 13.41053;52.52437, 13.41053;;True
4891;https://openalex.org/I1326803253;DEPARTMENT FOR ENVIRONMENT, FOOD AND RURAL AFFAIRS;Department for Environment Food and Rural Affairs;51.50853, -0.12574;51.50853, -0.12574;;False
4901;https://openalex.org/I4210160047;NATIONAL VETERINARY INSTITUTE;National Veterinary Institute;8.75225, 38.97846;8.75225, 38.97846;;True
4902;https://openalex.org/I4210160047;National Veterinary Institute;National Veterinary Institute;8.75225, 38.97846;8.75225, 38.97846;;True
4923;https://openalex.org/I4210090068;FRAUNHOFER IAF;Fraunhofer Institute for Applied Solid State Physics;47.9959, 7.85222;47.9959, 7.85222;;True
4958;https://openalex.org/I197854408;UNIVERSITY OF MALTA;University of Malta;35.8925, 14.48278;35.8925, 14.48278;;True
4959;https://openalex.org/I4210116061;INSTITUTE OF ENVIRONMENTAL PROTECTION;Institute of Environmental Protection;52.22977, 21.01178;52.22977, 21.01178;;True
4986;https://openalex.org/I4210162054;WISE & MUNRO LEARNING RESEARCH;Wise & Munro Learning Research;52.07667, 4.29861;52.07667, 4.29861;;True
4990;https://openalex.org/I4665924;UNIVERSITY OF ROSTOCK;University of Rostock;54.0887, 12.14049;54.0887, 12.14049;;True
5035;https://openalex.org/I143397708;Innsbruck medical university;Innsbruck Medical University;47.26266, 11.39454;47.26266, 11.39454;;True
5124;https://openalex.org/I4210114272;REGIONE SICILIANA;Regione Siciliana;38.1166, 13.3636;38.1166, 13.3636;;True
5145;https://openalex.org/I1282776028;GERMAN INSTITUTE FOR ECONOMIC RESEARCH;German Institute for Economic Research;52.52437, 13.41053;52.52437, 13.41053;;True
5147;https://openalex.org/I4210113019;UNIVERSITY OF INTERNAL AFFAIRS;Lviv State University of Internal Affairs;49.83826, 24.02324;49.83826, 24.02324;;False
5150;https://openalex.org/I67256668;"NATIONAL TECHNICAL UNIVERSITY ""KHARKIV POLYTECHNIC INSTITUTE""";"National Technical University ""Kharkiv Polytechnic Institute""";49.98081, 36.25272;49.98081, 36.25272;;True
5154;https://openalex.org/I4210138501;CHINESE ACADEMY OF AGRICULTURAL SCIENCES;Chinese Academy of Agricultural Sciences;39.9075, 116.39723;39.9075, 116.39723;;True
5162;https://openalex.org/I192878625;UNIVERSITY OF PLOVDIV;Plovdiv University;42.15, 24.75;42.15, 24.75;;False
5169;https://openalex.org/I2802229908;PAUL SCHERRER INSTITUT;Paul Scherrer Institute;47.52682, 8.21486;47.52682, 8.21486;;False
5176;https://openalex.org/I4210086820;NUCLEAR PHYSICS EUROPEAN COLLABORATION COMMITTEE;Nuclear Physics European Collaboration Committee;48.24896, 11.65101;48.24896, 11.65101;;True
5177;https://openalex.org/I2802642502;EUROPEAN PHYSICAL SOCIETY;European Physical Society;47.75205, 7.32866;47.75205, 7.32866;;True
5182;https://openalex.org/I4210163865;ESTONIAN INTERUNIVERSITY POPULATION RESEARCH CENTRE;Estonian Interuniversity Population Research Centre;59.43696, 24.75353;59.43696, 24.75353;;True
5192;https://openalex.org/I130194489;UNIVERSIDAD DE ALICANTE;University of Alicante;38.34517, -0.48149;38.34517, -0.48149;;True
5207;https://openalex.org/I60858718;UNIVERSIDADE DE AVEIRO;University of Aveiro;40.64427, -8.64554;40.64427, -8.64554;;True
5231;https://openalex.org/I4210117975;Instituto de Ecologia;Instituto de Ecologia y Sistemática;23.13302, -82.38304;23.13302, -82.38304;;False
5257;https://openalex.org/I85507684;YARMOUK UNIVERSITY;Yarmouk University;32.55556, 35.85;32.55556, 35.85;;True
5263;https://openalex.org/I4210099636;NATURAL RESOURCES AUTHORITY;National Science Foundation of Sri Lanka;6.93548, 79.84868;6.93548, 79.84868;;False
5292;https://openalex.org/I2802772979;FILMARCHIV AUSTRIA;Filmarchiv Austria;48.06833, 16.35607;48.06833, 16.35607;;True
5299;https://openalex.org/I2802623135;ENTERPRISE IRELAND;Enterprise Ireland;53.33306, -6.24889;53.33306, -6.24889;;True
5307;https://openalex.org/I4210125774;INSTITUT NATIONAL DE L'AUDIOVISUEL;Institut National de l'Audiovisuel;48.83811, 2.52488;48.83811, 2.52488;;True
5313;https://openalex.org/I2802841028;TARTU OBSERVATORY;Tartu Observatory;58.38062, 26.72509;58.38062, 26.72509;;True
5318;https://openalex.org/I2803100473;GEOLOGICAL SURVEY OF SWEDEN;Geological Survey of Sweden;59.85882, 17.63889;59.85882, 17.63889;;True
5319;https://openalex.org/I4210113404;INSTITUTE OF GEOLOGY AND MINERAL EXPLORATION;Institute of Geology and Mineral Exploration;38.08333, 23.73333;38.08333, 23.73333;;True
5407;https://openalex.org/I1285933455;Physikalisch-Technische Bundesanstalt;Physikalisch-Technische Bundesanstalt;52.26594, 10.52673;52.26594, 10.52673;;True
5436;https://openalex.org/I37446213;INDRA SISTEMAS, S.A.;Indra (Spain);40.4165, -3.70256;40.4165, -3.70256;;True
5443;https://openalex.org/I4210093479;DANUBE DELTA NATIONAL INSTITUTE FOR RESEARCH AND DEVELOPMENT;Danube Delta National Institute for Research and Development;45.1787, 28.80501;45.1787, 28.80501;;True
5447;https://openalex.org/I201799495;MIDDLE EAST TECHNICAL UNIVERSITY;Middle East Technical University;39.91987, 32.85427;39.91987, 32.85427;;True
5450;https://openalex.org/I4210099418;CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE SCIENZE DEL MARE;CoNISMa;41.89193, 12.51133;41.89193, 12.51133;;True
5451;https://openalex.org/I151295451;UNIVERSITÉ DE PERPIGNAN;Université de Perpignan;42.69764, 2.89541;42.69764, 2.89541;;True
5453;https://openalex.org/I123044942;Autonomous University Of Barcelona;Universitat Autònoma de Barcelona;41.49109, 2.14079;41.49109, 2.14079;;True
5457;https://openalex.org/I148178115;TECHNICAL UNIVERSITY OF CIVIL ENGINEERING OF BUCHAREST;Technical University of Civil Engineering of Bucharest;44.43225, 26.10626;44.43225, 26.10626;;True
5524;https://openalex.org/I4210148443;LEMI;Laboratoire d'Évaluation des Matériels Implantables;44.711, -0.53747;44.711, -0.53747;;False
5525;https://openalex.org/I4210130434;Nuclear Physics Institute;Petersburg Nuclear Physics Institute;59.57639, 30.12833;59.57639, 30.12833;;False
5542;https://openalex.org/I97018004;SU;Stanford University;37.42411, -122.16608;37.42411, -122.16608;;False
5579;https://openalex.org/I4392738232;REGIONE LIGURIA;Regione Liguria;44.40478, 8.94439;44.40478, 8.94439;;True
5641;https://openalex.org/I70931966;UNIVERSITÉ DE MONTRÉAL;Université de Montréal;45.50884, -73.58781;45.50884, -73.58781;;True
5660;https://openalex.org/I4210105654;WORLD HEALTH ORGANIZATION;World Health Organization;46.20222, 6.14569;46.20222, 6.14569;;True
5678;https://openalex.org/I4391767683;Research Department;Department of Health Research;28.62137, 77.2148;28.62137, 77.2148;;False
5694;https://openalex.org/I123338534;"Università degli Studi del Piemonte Orientale ""Amedeo Avogadro""";Università degli Studi del Piemonte Orientale “Amedeo Avogadro”;45.32163, 8.41989;45.32163, 8.41989;;False
5695;https://openalex.org/I1314251682;Institut national de la recherche agronomique;Institut National de la Recherche Agronomique;34.01325, -6.83255;34.01325, -6.83255;;True
5699;https://openalex.org/I4210143603;Academy of Sciences of the Czech Republic;Institute of Hydrobiology, Biology Centre, Academy of Sciences of the Czech Republic;48.97447, 14.47434;48.97447, 14.47434;;False
5701;https://openalex.org/I1302404375;CAB INTERNATIONAL;CAB International;51.59982, -1.1248;51.59982, -1.1248;;True
5702;https://openalex.org/I53074787;TECHNOLOGICAL EDUCATIONAL INSTITUTE OF KAVALA;Technological Educational Institute of Eastern Macedonia and Thrace;40.93959, 24.40687;40.93959, 24.40687;;True
5729;https://openalex.org/I4210118731;National Observatory Of Athens;National Observatory of Athens;37.98376, 23.72784;37.98376, 23.72784;;True
5730;https://openalex.org/I55741626;Technical University Of Crete;Technical University of Crete;35.51124, 24.02921;35.51124, 24.02921;;True
5853;https://openalex.org/I4210105723;Institute of Molecular Biology and Biotechnology;FORTH Institute of Molecular Biology and Biotechnology;35.32787, 25.14341;35.32787, 25.14341;;False
5914;https://openalex.org/I205640436;CURTIN UNIVERSITY OF TECHNOLOGY;Curtin University;-31.95224, 115.8614;-31.95224, 115.8614;;True
5923;https://openalex.org/I2799367785;BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE;British Science Association;51.50853, -0.12574;51.50853, -0.12574;;True
5935;https://openalex.org/I4210134249;CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS;Centre for Research and Technology Hellas;40.64361, 22.93086;40.64361, 22.93086;;True
5941;https://openalex.org/I2801711128;NATURHISTORISKA RIKSMUSEET;Swedish Museum of Natural History;59.32938, 18.06871;59.32938, 18.06871;;True
5967;https://openalex.org/I52719799;BLEKINGE TEKNISKA HÖGSKOLA;Blekinge Institute of Technology;56.16156, 15.58661;56.16156, 15.58661;;True
5972;https://openalex.org/I168635309;UNIVERSITY OF CALGARY;University of Calgary;51.05011, -114.08529;51.05011, -114.08529;;True
6016;https://openalex.org/I4210086403;POLYMER INSTITUTE OF THE SLOVAK ACADEMY OF SCIENCES;Polymer Institute of the Slovak Academy of Sciences;48.14816, 17.10674;48.14816, 17.10674;;True
6044;https://openalex.org/I95457486;University of California;University of California, Berkeley;37.87159, -122.27275;37.87159, -122.27275;;False
6045;https://openalex.org/I4210098260;DARWIN CENTRE FOR BIOLOGY AND MEDICINE;Darwin Centre;51.80169, -4.96914;51.80169, -4.96914;;False
6048;https://openalex.org/I4392738281;CENTRO DE ESTUDOS SOCIAIS;Centro de Estudos Sociais;40.20564, -8.41955;40.20564, -8.41955;;True
6083;https://openalex.org/I68784830;UNIVERSITY OF TIRANA;University of Tirana;41.3275, 19.81889;41.3275, 19.81889;;True
6094;https://openalex.org/I4210098375;European Wind Energy Association;WindEurope;50.85045, 4.34878;50.85045, 4.34878;;True
6103;https://openalex.org/I4210087782;Laval Mayenne Technopole;Laval Mayenne Technopole;48.07247, -0.77019;48.07247, -0.77019;;True
6119;https://openalex.org/I2738502077;NOKIA OYJ;Nokia (Finland);60.2052, 24.6522;60.2052, 24.6522;;True
6174;https://openalex.org/I124326101;UNIVERSITÀ DEGLI STUDI DI TERAMO;University of Teramo;42.66123, 13.69901;42.66123, 13.69901;;True
6194;https://openalex.org/I212119943;UNIVERSITY OF VICTORIA;University of Victoria;48.4359, -123.35155;48.4359, -123.35155;;True
6195;https://openalex.org/I165779595;THE UNIVERSITY OF MELBOURNE;The University of Melbourne;-37.814, 144.96332;-37.814, 144.96332;;True
6197;https://openalex.org/I161296585;SCIENCE UNIVERSITY OF TOKYO;Tokyo University of Science;35.6895, 139.69171;35.6895, 139.69171;;True
6211;https://openalex.org/I56067802;UNIVERSITÉ DE RENNES 1;Université de Rennes;48.11198, -1.67429;48.11198, -1.67429;;True
6624;https://openalex.org/I136199984;UNIVERSITY;Harvard University;42.3751, -71.10561;42.3751, -71.10561;;False
6633;https://openalex.org/I149899117;Max Planck Society;Max Planck Society;48.13743, 11.57549;48.13743, 11.57549;;True
6635;https://openalex.org/I149899117;Max-Planck-Gesellschaft zur Förderung der Wissenschaften;Max Planck Society;48.13743, 11.57549;48.13743, 11.57549;;True
6646;https://openalex.org/I4210102885;AZIENDA SANITARIA DI FIRENZE;Azienda Sanitaria di Firenze;43.77925, 11.24626;43.77925, 11.24626;;True
6649;https://openalex.org/I879563668;UNIVERSIDADE ESTADUAL PAULISTA;Universidade Estadual Paulista (Unesp);-23.5475, -46.63611;-23.5475, -46.63611;;True
6650;https://openalex.org/I4210154708;NATIONAL INSTITUTE OF PSYCHIATRY;Instituto Nacional de Psiquiatría;19.42847, -99.12766;19.42847, -99.12766;;False
6660;https://openalex.org/I6289922;UNIVERSITY OF VIGO;Universidade de Vigo;42.23282, -8.72264;42.23282, -8.72264;;True
6662;https://openalex.org/I4210131924;HELLENIC CENTRE FOR MARINE RESEARCH;Hellenic Centre for Marine Research;37.73414, 23.94389;37.73414, 23.94389;;True
6664;https://openalex.org/I2802259095;ENERGY RESEARCH CENTRE OF THE NETHERLANDS;Energy Research Centre of the Netherlands;52.76667, 4.66111;52.76667, 4.66111;;True
6711;https://openalex.org/I4210109310;"UNIVERSITY OF MINING AND GEOLOGY ""SAINT IVAN RILSKI""";"University of Mining and Geology ""Saint Ivan Rilski""";42.69751, 23.32415;42.69751, 23.32415;;True
6724;https://openalex.org/I44666525;THE UNIVERSITY OF THE SOUTH PACIFIC;University of the South Pacific;-18.13683, 178.42531;-18.13683, 178.42531;;False
6741;https://openalex.org/I4210091800;PATHWAYS;Pathways Behavioral Services;42.49276, -92.34296;42.49276, -92.34296;;True
6750;https://openalex.org/I4210109343;INSTITUTE OF ECONOMIC DEVELOPMENT;Institute of Economic Development;53.39254, -2.58024;53.39254, -2.58024;;True
6755;https://openalex.org/I4210153749;CZECH UNION FOR NATURE CONSERVATION;Czech Union for Nature Conservation;50.08804, 14.42076;50.08804, 14.42076;;True
6770;https://openalex.org/I4210097719;NATIONAL COUNCIL FOR SCIENTIFIC RESEARCH;National Council for Scientific Research;33.89332, 35.50157;33.89332, 35.50157;;True
6774;https://openalex.org/I202262619;UNITED NATIONS ENVIRONMENT PROGRAMME;United Nations Environment Programme;-1.28333, 36.81667;-1.28333, 36.81667;;True
6776;https://openalex.org/I3163904508;INSTITUTE OF OCEANOGRAPHY & FISHERIES;National Institute of Oceanography and Fisheries;31.20176, 29.91582;31.20176, 29.91582;;False
6780;https://openalex.org/I132358288;AL AZHAR UNIVERSITY - GAZA;Al-Azhar University – Gaza;31.50161, 34.46672;31.50161, 34.46672;;False
6828;https://openalex.org/I164218144;ROYAL SCIENTIFIC SOCIETY;Royal Scientific Society;31.95522, 35.94503;31.95522, 35.94503;;True
6829;https://openalex.org/I37417134;PALESTINE POLYTECHNIC UNIVERSITY;Palestine Polytechnic University;31.52935, 35.0938;31.52935, 35.0938;;True
6881;https://openalex.org/I44504214;CZECH TECHNICAL UNIVERSITY IN PRAGUE;Czech Technical University in Prague;50.08804, 14.42076;50.08804, 14.42076;;True
6904;https://openalex.org/I124227911;BEN-GURION UNIVERSITY OF THE NEGEV;Ben-Gurion University of the Negev;31.25181, 34.7913;31.25181, 34.7913;;True
7000;https://openalex.org/I4210099060;CHRISTCHURCH CITY COUNCIL;Christchurch City Council;-43.53333, 172.63333;-43.53333, 172.63333;;True
7004;https://openalex.org/I51158804;MASSEY UNIVERSITY;Massey University;-40.35636, 175.61113;-40.35636, 175.61113;;True
7034;https://openalex.org/I1328892508;NATIONAAL ARCHIEF;Nationaal Archief of the Netherlands;52.07667, 4.29861;52.07667, 4.29861;;False
7036;https://openalex.org/I4210135123;NATIONAL LIBRARY OF THE CZECH REPUBLIC;National Library of the Czech Republic;50.08804, 14.42076;50.08804, 14.42076;;True
7054;https://openalex.org/I2802533170;HISTORIC ROYAL PALACES;Historic Royal Palaces;51.50853, -0.12574;51.50853, -0.12574;;True
7056;https://openalex.org/I2802533170;Historic Royal Palaces;Historic Royal Palaces;51.50853, -0.12574;51.50853, -0.12574;;True
7083;https://openalex.org/I4210105926;INSTITUTE OF MATHEMATICS AND INFORMATICS;Institute of Mathematics and Informatics;42.69751, 23.32415;42.69751, 23.32415;;True
7109;https://openalex.org/I2799634458;EUROPEAN ASSOCIATION OF DEVELOPMENT AGENCIES;European Association of Development Agencies;50.85045, 4.34878;50.85045, 4.34878;;True
7125;https://openalex.org/I157485424;KOREA INSTITUTE OF SCIENCE AND TECHNOLOGY;Korea Advanced Institute of Science and Technology;36.34913, 127.38493;36.34913, 127.38493;;False
7152;https://openalex.org/I4210146800;Agência para a Energia;Agência Para a Energia;38.70245, -9.22936;38.70245, -9.22936;;True
7171;https://openalex.org/I75421653;University of Missouri, Kansas City;University of Missouri–Kansas City;39.09973, -94.57857;39.09973, -94.57857;;False
7191;https://openalex.org/I4387153368;IRBI;Institut de Recherche sur la Biologie de l'Insecte UMR 7261;47.39484, 0.70398;47.39484, 0.70398;;False
7292;https://openalex.org/I130343225;UPM;Universiti Putra Malaysia;3.03333, 101.71667;3.03333, 101.71667;;False
7294;https://openalex.org/I203474044;NCSR Demokritos;"National Centre of Scientific Research ""Demokritos""";37.98376, 23.72784;37.98376, 23.72784;;True
7295;https://openalex.org/I4210117686;Research and Education;Japan Fisheries Research and Education Agency;35.43333, 139.65;35.43333, 139.65;;False
7297;https://openalex.org/I2802204017;UNIVERSITÉ DE BRETAGNE SUD;Université de Bretagne Sud;47.74817, -3.37177;47.74817, -3.37177;;True
7357;https://openalex.org/I170402219;LITHUANIAN INSTITUTE OF HISTORY;Lithuanian Institute of History;54.68916, 25.2798;54.68916, 25.2798;;True
7391;https://openalex.org/I4210091227;INSTITUTE OF URBAN DEVELOPMENT;Institute of Urban and Regional Development;52.22977, 21.01178;52.22977, 21.01178;;True
7402;https://openalex.org/I4210091775;Instituto Español de Oceanografía;Instituto Español de Oceanografía;40.4165, -3.70256;40.4165, -3.70256;;True
7459;https://openalex.org/I2802566253;PLYMOUTH MARINE LABORATORY;Plymouth Marine Laboratory;50.37153, -4.14305;50.37153, -4.14305;;True
7471;https://openalex.org/I4210148455;Urban Planning Institute of the Republic of Slovenia;Urban planning Institute of the Republic of Slovenia;46.05108, 14.50513;46.05108, 14.50513;;True
7476;https://openalex.org/I1288214837;Research Laboratory;United States Naval Research Laboratory;38.89511, -77.03637;38.89511, -77.03637;;False
7478;https://openalex.org/I4210144707;Observatoire Océanologique;Observatoire Océanologique de Banyuls-sur-Mer;42.4818, 3.1283;42.4818, 3.1283;;False
7480;https://openalex.org/I60488453;MIDDLESEX UNIVERSITY;Middlesex University;51.50853, -0.12574;51.50853, -0.12574;;True
7507;https://openalex.org/I10180231;NATIONAL AUTHORITY FOR REMOTE SENSING & SPACE SCIENCES;National Authority for Remote Sensing and Space Sciences;30.06263, 31.24967;30.06263, 31.24967;;False
7508;https://openalex.org/I114972647;UNIVERSITY OF JORDAN;University of Jordan;31.95522, 35.94503;31.95522, 35.94503;;True
7511;https://openalex.org/I4210151987;MINISTRY OF AGRICULTURE;Ministry of Agriculture and Rural Affairs;39.9075, 116.39723;39.9075, 116.39723;;False
7512;https://openalex.org/I4210143586;MINISTRY OF AGRICULTURE AND AGRARIAN REFORM;Ministry of Agriculture and Agrarian Reform;33.5102, 36.29128;33.5102, 36.29128;;True
7514;https://openalex.org/I4210144272;LAND RESEARCH CENTER;U.S. Arid Land Agricultural Research Center;33.05811, -112.04764;33.05811, -112.04764;;False
7528;https://openalex.org/I108839631;ROYAL METEOROLOGICAL INSTITUTE OF BELGIUM;Royal Meteorological Institute of Belgium;50.85045, 4.34878;50.85045, 4.34878;;True
7529;https://openalex.org/I686019;UNIVERSITY OF MINING AND METALLURGY;AGH University of Krakow;50.06143, 19.93658;50.06143, 19.93658;;True
7545;https://openalex.org/I59433898;Brunel University;Brunel University of London;51.50853, -0.12574;51.50853, -0.12574;;False
7549;https://openalex.org/I4210164058;Institute of History and Archaeology;Institute of History and Archaeology;56.8519, 60.6122;56.8519, 60.6122;;True
7550;https://openalex.org/I4210119369;Ural Branch of the Russian Academy of Sciences;Ural Branch of the Russian Academy of Sciences;56.8519, 60.6122;56.8519, 60.6122;;True
7552;https://openalex.org/I4665924;University of Rostock;University of Rostock;54.0887, 12.14049;54.0887, 12.14049;;True
7553;https://openalex.org/I4210127387;Russian Academy of Sciences, Siberian Branch;Siberian Branch of the Russian Academy of Sciences;55.0415, 82.9346;55.0415, 82.9346;;False
7555;https://openalex.org/I1315836254;Ministry of Public Health;Ministry of Public Health;13.86075, 100.51477;13.86075, 100.51477;;True
7560;https://openalex.org/I4210162819;Institute of Oriental Studies;Institute of Oriental Studies;55.75222, 37.61556;55.75222, 37.61556;;True
7566;https://openalex.org/I4210091383;ACD;Diabetes Canada;43.70643, -79.39864;43.70643, -79.39864;;False
7573;https://openalex.org/I55143463;Université de Turin;University of Turin;45.07049, 7.68682;45.07049, 7.68682;;True
7585;https://openalex.org/I4387153168;National Academy of Science of Ukraine;Institute for Safety Problems of Nuclear Power Plants;51.27013, 30.21968;51.27013, 30.21968;;False
7588;https://openalex.org/I47271250;State University of Moldova;State Agrarian University of Moldova;47.00556, 28.8575;47.00556, 28.8575;;False
7599;https://openalex.org/I4210150971;Institute of Molecular Biology;Institute of Molecular Biology and Biophysics;55.0415, 82.9346;55.0415, 82.9346;;False
7602;https://openalex.org/I4387152565;Tampere University of Technology;Tampere University of Technology;61.49911, 23.78712;61.49911, 23.78712;;True
7603;https://openalex.org/I196355604;Tomsk State University;National Research Tomsk State University;56.50032, 84.98204;56.50032, 84.98204;;False
7615;https://openalex.org/I172675005;Technological University;Nanyang Technological University;1.28967, 103.85007;1.28967, 103.85007;;False
7617;https://openalex.org/I4210156735;Academy of Sciences of the Republic of Uzbekistan;The Institute of History of The Academy of Sciences of The Republic of Uzbekistan;39.05778, 66.83417;39.05778, 66.83417;;False
7625;https://openalex.org/I4210156735;Academy of sciences of the Republic of Uzbekistan;The Institute of History of The Academy of Sciences of The Republic of Uzbekistan;39.05778, 66.83417;39.05778, 66.83417;;False
7632;https://openalex.org/I4210111563;Academy of sciences of Kazakhstan;National Academy of Sciences of the Republic of Kazakhstan;43.25, 76.91667;43.25, 76.91667;;False
7633;https://openalex.org/I4210098803;Ministry of Culture of Kazakhstan;Ministry of Culture and Sport of the Republic of Kazakhstan;51.1801, 71.44598;51.1801, 71.44598;;False
7638;https://openalex.org/I95220073;University of Lapland;University of Lapland;66.5, 25.71667;66.5, 25.71667;;True
7642;https://openalex.org/I78650965;Technische Universität Dresden;TU Dresden;51.05089, 13.73832;51.05089, 13.73832;;True
7643;https://openalex.org/I4210125031;Daghestan State University;Daghestan State Pedagogical University;42.97638, 47.50236;42.97638, 47.50236;;False
7651;https://openalex.org/I151823869;National Academy of Sciences of Belarus;National Academy of Sciences of Belarus;53.9, 27.56667;53.9, 27.56667;;True
7792;https://openalex.org/I4210094245;NATIONAL SCHOOL OF PUBLIC HEALTH;National School of Public Health;37.98376, 23.72784;37.98376, 23.72784;;True
7810;https://openalex.org/I4210138708;DIRECTORATE GENERAL OF ANTIQUITIES AND MUSEUMS;Directorate-General of Antiquities and Museums;33.5102, 36.29128;33.5102, 36.29128;;False
7818;https://openalex.org/I130194489;UNIVERSITY OF ALICANTE;University of Alicante;38.34517, -0.48149;38.34517, -0.48149;;True
